29, 16, 134, 38, "Upcoming"
143, 17, 206, 33, "Events"
215, 16, 231, 33, "in"
241, 16, 305, 33, "Dublin"
41, 61, 76, 77, "May"
82, 60, 101, 73, "26"
205, 61, 243, 73, "June"
250, 61, 257, 73, "5"
368, 61, 406, 73, "June"
413, 60, 431, 73, "23"
440, 68, 445, 69, "-"
452, 60, 472, 73, "28"
478, 60, 510, 77, "Aug"
41, 81, 103, 94, "Rhianna"
205, 82, 266, 94, "Westlife"
369, 82, 453, 94, "Riverdance"
41, 102, 56, 111, "02"
62, 102, 101, 113, "Arena,"
205, 102, 239, 111, "Croke"
245, 102, 274, 113, "Park,"
368, 102, 406, 113, "Gaiety"
412, 102, 460, 113, "Theatre,"
41, 119, 77, 128, "Dublin"
206, 119, 243, 128, "Dublin"
369, 119, 406, 128, "Dublin"
41, 145, 58, 157, ">>"
205, 145, 222, 157, ">>"
370, 144, 386, 155, ">>"
217, 184, 248, 200, "For"
255, 184, 309, 200, "More"
317, 184, 381, 201, "Events"
412, 184, 450, 197, "Click"
456, 185, 494, 197, "Here"
504, 188, 517, 196, ">>"
