33, 443, 110, 459, "CADILLAC"
119, 443, 146, 459, "BLS"
57, 474, 72, 483, "Our"
77, 474, 94, 485, "Goal"
99, 477, 116, 483, "was"
120, 474, 128, 483, "to"
132, 474, 160, 483, "create"
163, 474, 177, 483, "the"
180, 474, 206, 483, "finest"
210, 474, 249, 483, "mid-size"
253, 474, 309, 485, "performance"
313, 477, 326, 483, "car"
330, 477, 340, 483, "on"
344, 474, 358, 483, "the"
362, 474, 403, 485, "European"
57, 491, 90, 500, "market."
95, 491, 110, 500, "The"
114, 491, 139, 500, "result"
144, 491, 149, 500, "is"
153, 494, 158, 500, "a"
162, 494, 176, 500, "car"
180, 494, 189, 500, "as"
194, 490, 239, 502, "intelligent"
243, 494, 253, 500, "as"
258, 491, 262, 500, "it"
267, 491, 273, 500, "is"
278, 491, 317, 500, "beautiful"
325, 491, 341, 500, "BLS"
345, 494, 364, 500, "uses"
368, 491, 401, 502, "cutting"
402, 496, 404, 497, "-"
407, 491, 427, 502, "edge"
57, 509, 105, 520, "technology"
109, 510, 116, 518, "to"
121, 509, 138, 520, "give"
143, 509, 152, 518, "its"
157, 509, 177, 520, "style"
181, 510, 198, 518, "true"
203, 512, 239, 520, "purpose:"
244, 509, 257, 518, "the"
262, 509, 299, 520, "dynamic"
304, 509, 334, 520, "driving"
339, 509, 354, 518, "and"
359, 512, 398, 520, "generous"
403, 509, 436, 518, "comfort"
57, 526, 65, 535, "of"
69, 529, 72, 535, "a"
77, 527, 95, 535, "true"
99, 526, 138, 535, "Cadillac."
57, 564, 77, 573, "Visit"
81, 564, 95, 573, "the"
99, 564, 137, 573, "Cadillac"
141, 564, 167, 573, "Media"
172, 564, 189, 573, "Site"
193, 564, 205, 573, "for"
209, 567, 231, 573, "more"
234, 564, 276, 573, "technical"
282, 564, 334, 573, "information"
339, 564, 365, 573, "about"
369, 567, 383, 573, "our"
387, 564, 429, 575, "products."
516, 443, 589, 459, "CONTACT"
