55, 33, 105, 58, "Boots"
36, 74, 99, 87, "advantage"
104, 74, 128, 84, "card"
42, 90, 60, 96, "time"
62, 91, 69, 96, "to"
72, 91, 91, 96, "treat"
93, 90, 123, 97, "yourself"
6, 119, 93, 136, "Advantage"
100, 119, 136, 132, "Card"
6, 139, 39, 148, "Collect"
43, 140, 48, 148, "4"
54, 140, 82, 151, "points"
88, 142, 103, 151, "per"
107, 140, 116, 148, "£1"
6, 153, 28, 162, "Click"
33, 153, 54, 162, "here"
59, 154, 67, 162, "to"
72, 154, 91, 165, "sign"
97, 156, 108, 165, "up"
113, 153, 140, 165, "today"
