173, 29, 313, 56, "Apartment"
322, 28, 392, 50, "Deals"
173, 63, 200, 75, "The"
207, 63, 268, 75, "Smarter"
274, 63, 400, 75, "Accommodation"
407, 63, 490, 75, "Alternatve"
175, 90, 194, 98, "UK:"
200, 89, 234, 98, "0-845"
240, 89, 293, 98, "6800848"
299, 95, 303, 95, "-"
308, 90, 327, 98, "IRE:"
333, 89, 433, 98, "   353-1-6776600"
175, 106, 260, 115, "USA/CANADA:"
269, 106, 367, 115, "1-800-789-8734"
376, 112, 379, 112, "-"
385, 107, 392, 115, "E:"
399, 106, 503, 118, "info@staycity.com"
67, 58, 110, 80, "stay"
113, 61, 148, 76, "City"
98, 79, 127, 85, ".com"
