45, 7, 95, 16, "Experience"
100, 6, 116, 14, "this"
121, 6, 128, 14, "in"
133, 6, 179, 17, "Silverlight"
42, 69, 55, 89, "Is"
66, 74, 121, 96, "your"
133, 69, 161, 89, "PC"
175, 68, 242, 97, "ready"
251, 67, 284, 90, "for"
294, 68, 404, 89, "Windows"
416, 69, 440, 89, "7?"
272, 167, 361, 182, "Download"
370, 167, 397, 181, "the"
405, 167, 437, 181, "free"
273, 190, 349, 210, "Upgrade"
357, 190, 424, 205, "Advisor"
271, 215, 288, 228, "to"
297, 213, 329, 227, "find"
338, 215, 367, 228, "out"
75, 264, 182, 285, "Windows"
189, 265, 200, 285, "7"
565, 26, 598, 33, "Windows"
567, 34, 634, 49, "Internet"
641, 52, 651, 67, "8"
567, 51, 636, 72, "Explorer"
504, 83, 541, 96, "Safer"
547, 83, 593, 96, "online"
600, 83, 669, 100, "shopping"
504, 103, 526, 114, "Get"
531, 103, 551, 114, "the"
556, 102, 585, 114, "facts"
590, 103, 613, 114, "and"
619, 103, 643, 114, "free"
648, 103, 670, 118, "tips"
552, 130, 612, 139, "UPGRADE"
618, 130, 660, 139, "TODAY"
505, 184, 539, 192, "Microsoft"
505, 193, 578, 214, "Security"
584, 192, 668, 209, "Essentials"
519, 225, 564, 235, "Protect"
570, 227, 599, 238, "your"
606, 224, 621, 235, "PC"
628, 224, 658, 235, "from"
507, 242, 553, 253, "viruses,"
561, 244, 613, 256, "spyware"
620, 241, 629, 252, "&"
636, 243, 669, 252, "more"
530, 283, 557, 294, "Free"
564, 283, 630, 294, "download"
44, 20, 86, 27, "Download"
91, 20, 104, 27, "the"
108, 20, 124, 27, "free"
129, 20, 158, 29, "plug-in"
