187, 61, 328, 89, "Apartment"
336, 60, 406, 82, "Deals"
187, 94, 214, 107, "The"
220, 95, 282, 107, "Smarter"
288, 95, 414, 107, "Accommodation"
421, 95, 504, 107, "Alternative"
56, 106, 166, 135, "staycity"
99, 133, 138, 143, ".com"
188, 121, 208, 130, "UK:"
214, 121, 248, 130, "0-845"
254, 121, 307, 130, "6800848"
313, 127, 316, 127, "-"
322, 122, 341, 130, "IRE:"
347, 121, 447, 130, "   353-1-6776600"
189, 138, 274, 147, "USA/CANADA:"
283, 138, 381, 147, "1-800-789-8734"
390, 144, 393, 144, "-"
399, 138, 407, 147, "E:"
413, 137, 518, 150, "info@staycity.com"
