49, 12, 85, 25, "SONY"
90, 13, 122, 25, "VAIO"
127, 12, 151, 25, "F13"
156, 12, 210, 25, "LAPTOP"
142, 53, 161, 60, "Intel"
167, 52, 187, 60, "Core"
192, 52, 199, 60, "i7"
141, 66, 159, 74, "4GB"
164, 67, 185, 74, "RAM"
141, 80, 171, 88, "500GB"
177, 81, 198, 88, "Hard"
203, 80, 227, 88, "Drive"
141, 96, 167, 103, "16.4\""
172, 96, 183, 103, "HD"
188, 95, 220, 103, "Screen"
141, 110, 176, 119, "Blu-ray"
141, 124, 159, 132, "1GB"
164, 125, 196, 132, "NVIDIA"
201, 124, 243, 134, "Graphics"
14, 150, 70, 167, "SAVE:"
76, 149, 123, 167, "£130"
139, 154, 170, 165, "WAS:"
175, 153, 233, 165, "£1149.97"
29, 195, 83, 213, "CLICK"
32, 220, 81, 237, "HERE"
147, 192, 174, 202, "SALE"
178, 192, 210, 202, "PRICE"
109, 211, 236, 241, "£979.97"
