77, 42, 189, 77, "Award"
203, 44, 344, 86, "winning"
360, 42, 552, 77, "broadband"
34, 120, 54, 136, "BT"
61, 119, 103, 136, "Total"
113, 119, 213, 136, "Broadband"
223, 120, 269, 140, "gives"
276, 124, 309, 141, "you"
33, 152, 78, 163, "more"
87, 152, 103, 163, "as"
112, 146, 192, 163, "standard"
46, 184, 67, 195, "The"
73, 184, 99, 195, "best"
103, 184, 139, 198, "speed"
145, 184, 199, 196, "available"
205, 188, 218, 195, "on"
224, 188, 252, 199, "your"
257, 184, 278, 195, "line"
46, 206, 61, 217, "An"
68, 206, 137, 217, "unbeatable"
143, 206, 191, 217, "wireless"
197, 206, 265, 217, "connection"
47, 228, 113, 242, "Freephone"
119, 228, 185, 239, "broadband"
191, 230, 243, 242, "support,"
249, 228, 279, 241, "24/7"
60, 302, 95, 312, "Learn"
101, 305, 132, 312, "more"
