49, 28, 119, 41, "barclaycard"
93, 40, 124, 47, "Platinum"
34, 78, 67, 91, "4929"
75, 78, 106, 92, "4012"
112, 78, 143, 91, "3456"
150, 78, 183, 92, "7008"
47, 100, 77, 110, "11/08"
97, 99, 125, 110, "11/14"
33, 117, 42, 126, "M"
47, 116, 94, 127, "STEPHENS"
154, 110, 193, 123, "VISA"
222, 15, 373, 43, "Barclaycard"
385, 15, 499, 37, "Platinum"
221, 64, 240, 73, "0%"
247, 64, 294, 73, "interest"
300, 67, 314, 73, "on"
321, 64, 369, 73, "balance"
375, 63, 432, 73, "transfers"
438, 63, 465, 73, "until"
472, 63, 528, 76, "February"
534, 64, 560, 73, "2011"
221, 80, 258, 93, "(2.5%"
265, 80, 319, 93, "handling"
326, 80, 343, 90, "fee"
350, 80, 403, 93, "applies)."
221, 118, 276, 132, "14.9%"
284, 119, 320, 132, "APR"
326, 122, 368, 135, "typical"
375, 122, 435, 135, "(variable)"
586, 120, 615, 131, "Find"
623, 122, 646, 131, "out"
653, 124, 688, 131, "more"
