248, 41, 339, 59, "FREE"
246, 67, 384, 85, "ONLINE"
395, 67, 584, 85, "TUTORIAL"
64, 86, 216, 110, "Tutorials"
248, 92, 293, 103, "from"
300, 91, 340, 103, "IEEE"
346, 92, 506, 103, "Communications"
513, 91, 585, 105, "Society"
248, 108, 584, 121, "www.comsoc.org/freetutorials"
147, 115, 198, 127, "Now"
249, 132, 303, 142, "FREE"
310, 132, 400, 143, "ACCESS"
416, 137, 443, 147, "Until"
450, 138, 480, 146, "June"
487, 137, 503, 146, "30"
509, 137, 540, 146, "2010"
249, 147, 272, 152, "FOR"
276, 147, 283, 152, "A"
288, 147, 335, 153, "LIMITED"
339, 147, 367, 152, "TIME"
371, 147, 400, 153, "ONLY"
132, 223, 419, 250, "GENERALIZED"
438, 224, 514, 249, "DFT"
153, 263, 197, 279, "FOR"
208, 264, 273, 278, "OFDM"
283, 263, 497, 280, "COMMUNICATIONS"
152, 291, 219, 301, "Presented"
224, 292, 236, 301, "at"
243, 291, 272, 301, "IEEE"
279, 291, 359, 301, "GLOBECOM"
366, 291, 401, 301, "2009"
407, 291, 422, 303, "by"
428, 291, 444, 301, "Ali"
450, 291, 498, 301, "Akansu"
180, 598, 226, 612, "Click"
235, 599, 253, 612, "to"
262, 599, 330, 612, "Access"
339, 599, 381, 612, "Free"
390, 598, 465, 612, "Tutorial"
