66, 92, 212, 115, "Tutorials"
147, 119, 195, 131, "Now"
232, 56, 319, 73, "FREE"
232, 80, 372, 99, "ONLINE"
383, 80, 576, 98, "TUTORIAL"
233, 105, 280, 116, "from"
287, 105, 326, 116, "IEEE"
334, 105, 496, 116, "Communications"
503, 105, 577, 119, "Society"
234, 121, 575, 134, "www.comsoc.org/freetutorials"
430, 140, 481, 150, "FREE"
488, 140, 574, 150, "ACCESS"
430, 155, 451, 160, "FOR"
456, 155, 462, 159, "A"
467, 155, 512, 159, "LIMITED"
516, 155, 542, 159, "TIME"
547, 155, 575, 160, "ONLY"
110, 493, 520, 532, "COOPERATIVE"
109, 547, 278, 569, "WIRELESS"
291, 547, 521, 569, "NETWORKING"
109, 583, 205, 602, "Originally"
214, 583, 313, 601, "presented"
323, 585, 341, 598, "at"
349, 584, 393, 598, "IEEE"
402, 583, 522, 598, "GLOBECOM"
240, 622, 257, 630, ">>"
265, 620, 304, 631, "Click"
311, 621, 327, 631, "to"
334, 621, 390, 632, "Access"
