29, 43, 139, 68, "What's"
154, 49, 226, 74, "your"
29, 83, 111, 134, "fat"
138, 84, 279, 147, "age?"
30, 176, 71, 189, "Have"
78, 179, 107, 192, "you"
115, 176, 161, 189, "eaten"
169, 179, 177, 189, "a"
30, 199, 105, 213, "lifetime's"
113, 199, 162, 213, "worth"
170, 199, 184, 213, "of"
192, 199, 239, 213, "cakes"
29, 224, 58, 237, "and"
67, 224, 119, 240, "pizzas"
127, 223, 200, 240, "already?"
479, 190, 519, 203, "Ingrid"
527, 190, 579, 200, "Tarrant"
483, 207, 490, 216, "is"
497, 208, 513, 216, "54"
520, 207, 538, 216, "but"
545, 208, 565, 216, "has"
571, 210, 576, 217, "a"
480, 222, 498, 232, "fat"
506, 225, 529, 235, "age"
537, 222, 549, 232, "of"
556, 222, 578, 232, "92."
473, 246, 520, 256, "Esther"
528, 246, 586, 256, "Rantzen"
