87, 13, 174, 29, "A400M"
15, 45, 248, 98, "F1RST"
284, 48, 462, 64, "SUCCESSFULLY"
275, 71, 472, 97, "COMPLETED"
39, 109, 224, 121, "FLIGHT"
15, 133, 59, 141, "WATCH"
65, 134, 89, 141, "THE"
95, 133, 137, 141, "PHOTO"
143, 134, 168, 141, "AND"
174, 133, 211, 141, "VIDEO"
218, 133, 294, 141, "HIGHLIGHTS"
15, 147, 29, 155, "OF"
34, 147, 60, 156, "THIS"
65, 147, 131, 156, "MILESTONE"
136, 147, 171, 155, "EVENT"
364, 147, 387, 154, "Visit"
391, 147, 408, 154, "the"
413, 146, 449, 154, "webite"
