141, 74, 182, 97, "TOP"
127, 101, 210, 126, "SAFETY"
137, 130, 191, 155, "PICK"
201, 135, 228, 148, "2010"
301, 128, 333, 141, "The"
340, 128, 375, 145, "only"
382, 127, 497, 141, "manufacturer"
503, 127, 537, 141, "with"
302, 151, 352, 166, "2010"
362, 151, 403, 166, "IIHS"
412, 151, 448, 170, "Top"
457, 151, 523, 170, "Safety"
533, 151, 589, 166, "Picks"
597, 151, 626, 166, "for"
634, 151, 657, 166, "all"
667, 151, 749, 167, "models."
128, 253, 181, 263, "INSURANCE"
186, 251, 233, 260, "INSTITUTE"
130, 267, 147, 275, "FOR"
150, 264, 194, 274, "HIGHWAY"
198, 262, 231, 271, "SAFETY"
161, 167, 178, 174, "2010"
179, 165, 206, 173, "SUBARU"
207, 164, 233, 172, "LEGACY"
159, 176, 175, 184, "2010"
177, 176, 204, 184, "SUBARU"
206, 174, 234, 183, "TRIBECA"
158, 186, 174, 195, "2010"
175, 185, 202, 194, "SUBARU"
204, 184, 234, 193, "IMPREZA"
157, 198, 173, 205, "2010"
174, 196, 201, 204, "SUBARU"
203, 194, 234, 203, "OUTBACK"
154, 208, 170, 216, "2010"
171, 206, 198, 215, "SUBARU"
200, 205, 234, 214, "FORESTER"
