64, 99, 216, 123, "Tutorials"
148, 128, 199, 140, "Now"
247, 57, 333, 74, "FREE"
247, 80, 385, 99, "ONLINE"
396, 80, 585, 99, "TUTORIAL"
248, 105, 294, 116, "from"
301, 105, 340, 116, "IEEE"
347, 105, 507, 116, "Communications"
513, 105, 585, 118, "Society"
249, 121, 584, 134, "www.comsoc.org/freetutorials"
435, 145, 489, 155, "FREE"
496, 145, 586, 155, "ACCESS"
435, 161, 457, 166, "FOR"
462, 161, 469, 166, "A"
474, 161, 520, 166, "LIMITED"
525, 161, 552, 166, "TIME"
557, 161, 587, 166, "ONLY"
67, 259, 561, 426, "IPv6"
87, 484, 508, 518, "TRANSITION"
285, 525, 339, 533, "Presented"
345, 525, 357, 534, "by"
362, 525, 389, 532, "Chris"
396, 525, 423, 533, "Metz,"
429, 525, 458, 533, "Cisco"
463, 525, 508, 534, "Systems"
167, 598, 213, 612, "Click"
222, 599, 241, 612, "to"
249, 599, 317, 612, "Access"
326, 599, 368, 612, "Free"
377, 598, 452, 612, "Tutorial"
