173, 23, 313, 50, "Apartment"
322, 22, 392, 44, "Deals"
173, 57, 200, 69, "The"
207, 57, 268, 69, "Smarter"
274, 57, 400, 69, "Accommodation"
407, 57, 490, 69, "Alternative"
66, 53, 148, 74, "StayCity"
98, 72, 127, 79, ".com"
175, 83, 194, 92, "UK:"
200, 83, 234, 92, "0-845"
240, 83, 293, 92, "6800848"
299, 88, 303, 89, "-"
308, 83, 328, 93, "IRE:"
333, 83, 433, 92, "  353-1-6776600"
175, 100, 260, 109, "USA/CANADA:"
270, 100, 367, 109, "1-800-789-8734"
376, 105, 380, 106, "-"
385, 100, 392, 109, "E:"
399, 100, 504, 112, "info@staycity.com"
