97, 22, 139, 43, "stay"
142, 22, 250, 38, "Rome.com"
35, 201, 37, 210, "1"
44, 200, 65, 210, "Bed"
71, 201, 96, 213, "Apts"
105, 201, 132, 210, "from"
138, 201, 161, 210, "€79"
167, 201, 206, 213, "(sleeps"
212, 201, 221, 212, "2)"
35, 220, 40, 229, "2"
47, 220, 68, 229, "Bed"
73, 220, 99, 232, "Apts"
108, 220, 135, 229, "from"
140, 220, 164, 229, "€89"
170, 220, 209, 232, "(sleeps"
215, 220, 225, 231, "4)"
157, 250, 191, 261, "Book"
197, 254, 225, 261, "now"
232, 252, 245, 260, ">>"
